"Date and Time","NO<sub>2</sub>","O<sub>3</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-08-07 00:00:00",31.4,15.59,12.27,6.47
"2022-08-07 01:00:00",19.09,24.16,10.49,5.96
"2022-08-07 02:00:00",15.14,23.6,9.12,5.9
"2022-08-07 03:00:00",13.81,24.47,9.36,5.72
"2022-08-07 04:00:00",13.37,25.38,9.48,5.65
"2022-08-07 05:00:00",13.98,25.05,8.79,4.94
"2022-08-07 06:00:00",8.61,29.02,7.49,4.65
"2022-08-07 07:00:00",12.06,26.62,9.44,4.99
"2022-08-07 08:00:00",13.91,29.48,9.44,4.85
"2022-08-07 09:00:00",15.27,29.79,8.95,4.7
"2022-08-07 10:00:00",17.12,28.8,9.15,4.93
"2022-08-07 11:00:00",20.74,29.08,9.85,5.49
"2022-08-07 12:00:00",20.85,29.99,13.12,5.88
"2022-08-07 13:00:00",18.26,32.51,12.93,5.7
"2022-08-07 14:00:00",19.58,33.78,11.57,5.45
"2022-08-07 15:00:00",22.27,32.08,11.03,5.11
"2022-08-07 16:00:00",25.77,37.26,9.73,4.86
"2022-08-07 17:00:00",21.42,39.74,8.47,4.51
"2022-08-07 18:00:00",23.21,37.36,8.98,4.67
"2022-08-07 19:00:00",31.26,36.45,9.36,4.94
"2022-08-07 20:00:00",34.26,32.07,11.92,5.6
"2022-08-07 21:00:00",28.56,33.65,11.99,6.04
"2022-08-07 22:00:00",29.54,26.67,11.53,5.56
"2022-08-07 23:00:00",42.64,17.91,15.52,6.77
"2022-08-08 00:00:00",50.03,3.38,19.77,7.89
"2022-08-08 01:00:00",31.32,13.94,10.83,6.03
"2022-08-08 02:00:00",25.84,16.76,9.68,6.01
"2022-08-08 03:00:00",17.94,20.24,10.31,5.65
"2022-08-08 04:00:00",20.5,14.12,10.76,6.71
"2022-08-08 05:00:00",25.2,8.29,9.92,6.29
"2022-08-08 06:00:00",24.87,4.99,10.8,5.79
"2022-08-08 07:00:00",36,-0.79,14.52,7.13
"2022-08-08 08:00:00",42.81,-0.04,17.39,8.04
"2022-08-08 09:00:00",45.42,1.87,18.81,7.94
"2022-08-08 10:00:00",45.63,7.65,28.55,8.68
"2022-08-08 11:00:00",37.23,18.19,19.64,6.87
"2022-08-08 12:00:00",36.44,23.09,18.61,6.74
"2022-08-08 13:00:00",43.39,24.59,18.98,6.11
"2022-08-08 14:00:00",36.06,28.36,19.83,6.57
"2022-08-08 15:00:00",26.2,36.98,25.98,7.23
"2022-08-08 16:00:00",25.3,39.62,15.41,5.77
"2022-08-08 17:00:00",21.26,41.71,14.07,5.91
"2022-08-08 18:00:00",28.29,35.92,16.11,6.22
"2022-08-08 19:00:00",25.16,37.24,13.91,6.66
"2022-08-08 20:00:00",47.84,13.88,11.79,6.86
"2022-08-08 21:00:00",62.68,2.54,11.87,7.57
"2022-08-08 22:00:00",69.11,-2.74,16.51,10.98
"2022-08-08 23:00:00",59.99,1.24,17.28,9.88
"2022-08-09 00:00:00",58.09,0.28,16.43,9.66
"2022-08-09 01:00:00",49.22,0.48,16.15,10.1
"2022-08-09 02:00:00",51.93,-2.7,13.83,7.94
"2022-08-09 03:00:00",46.04,-0.97,14.92,7.09
"2022-08-09 04:00:00",40.92,-0.86,10.82,5.51
"2022-08-09 05:00:00",34.99,3.82,8.67,4.66
"2022-08-09 06:00:00",34.79,5.96,9.33,4.47
"2022-08-09 07:00:00",48.71,2.56,13.23,5.99
"2022-08-09 08:00:00",48.17,1.07,15.74,6.77
"2022-08-09 09:00:00",50.21,0.82,25.85,8.23
"2022-08-09 10:00:00",45.03,5.06,29.95,8.18
"2022-08-09 11:00:00",40.46,13.08,17.19,6.09
"2022-08-09 12:00:00",47.26,13.16,21.31,6.99
"2022-08-09 13:00:00",36.51,29.01,15.79,5.61
"2022-08-09 14:00:00",28.83,45.76,17.21,5.34
"2022-08-09 15:00:00",33.79,46.6,15.81,5.85
"2022-08-09 16:00:00",29.33,50.13,13.27,6.09
"2022-08-09 17:00:00",36.24,45.88,13.56,6.33
"2022-08-09 18:00:00",31.51,45.33,13.87,5.95
"2022-08-09 19:00:00",26.21,49.01,9.99,4.4
"2022-08-09 20:00:00",25.59,49.28,10.31,4.78
"2022-08-09 21:00:00",52.29,23.86,11.35,5.17
"2022-08-09 22:00:00",51.19,21.42,13.95,5.55
"2022-08-09 23:00:00",26.88,37.99,11.4,5.13
"2022-08-10 00:00:00",37.11,24.67,13.24,6.48
"2022-08-10 01:00:00",22.27,30.71,10.88,5.98
"2022-08-10 02:00:00",52.37,0.68,17.32,10.1
"2022-08-10 03:00:00",43.08,3.98,16.21,9.04
"2022-08-10 04:00:00",41.68,4.8,13.22,7.03
"2022-08-10 05:00:00",35.17,15.6,11.79,6.29
"2022-08-10 06:00:00",39.66,12.91,10.06,5.14
"2022-08-10 07:00:00",45.44,9.24,12.3,5.48
"2022-08-10 08:00:00",50.85,1.98,16.24,6.46
"2022-08-10 09:00:00",53.53,1.25,22.2,7.28
"2022-08-10 10:00:00",54.53,5.19,30.28,7.98
"2022-08-10 11:00:00",61.03,12.59,16.44,5.14
"2022-08-10 12:00:00",61.09,18.48,15.02,5.47
"2022-08-10 13:00:00",56.41,21.65,17.42,6.21
"2022-08-10 14:00:00",33.03,38.94,12.9,4.68
"2022-08-10 15:00:00",29.87,57.06,13.01,4.62
"2022-08-10 16:00:00",31.66,60.82,15.48,5.87
"2022-08-10 17:00:00",43.08,55.27,15.73,5.91
"2022-08-10 18:00:00",53.87,43.28,19.21,7.5
"2022-08-10 19:00:00",58.42,30.69,17.5,6.81
"2022-08-10 20:00:00",32.81,59.61,13.67,5.91
"2022-08-10 21:00:00",31.91,55.54,12.62,6.09
"2022-08-10 22:00:00",60.63,16.6,14.09,6.42
"2022-08-10 23:00:00",69.64,2.43,13.29,5.91
"2022-08-11 00:00:00",66.71,3,13.67,6.46
"2022-08-11 01:00:00",63.46,3.81,12.75,6.71
"2022-08-11 02:00:00",65.1,-0.12,11.65,6.95
"2022-08-11 03:00:00",64.83,-1.5,12.61,7.52
"2022-08-11 04:00:00",58.28,-2.17,12.81,7.7
"2022-08-11 05:00:00",52.95,-2.36,15.57,8.31
"2022-08-11 06:00:00",55.06,-2.2,19.21,9.35
"2022-08-11 07:00:00",64.3,-0.92,21.51,9.82
"2022-08-11 08:00:00",71.45,-0.88,24.29,10.55
"2022-08-11 09:00:00",82.61,1.34,39.58,13.07
"2022-08-11 10:00:00",87.62,4.15,32.58,10.94
"2022-08-11 11:00:00",80.74,11.97,33.1,10.83
"2022-08-11 12:00:00",66.03,28.07,20.88,7.22
"2022-08-11 13:00:00",65.21,22.72,16.28,5.34
"2022-08-11 14:00:00",65.91,26.02,14.6,5.1
"2022-08-11 15:00:00",61.3,34.91,16.77,5.67
"2022-08-11 16:00:00",43.99,45.88,10.08,4.56
"2022-08-11 17:00:00",59.38,31.71,9.44,3.93
"2022-08-11 18:00:00",62.84,34.44,12.95,4.75
"2022-08-11 19:00:00",57.33,29.5,10.81,4.17
"2022-08-11 20:00:00",50.77,38.91,9.05,3.95
"2022-08-11 21:00:00",55.76,33.67,12.04,4.74
"2022-08-11 22:00:00",88.97,1.97,15.21,6.89
"2022-08-11 23:00:00",84.17,2.28,9.65,5.02
"2022-08-12 00:00:00",58.98,20.9,14.03,5.65
"2022-08-12 01:00:00",25.58,51.68,18.95,6.68
"2022-08-12 02:00:00",14.34,58.99,9.26,5.52
"2022-08-12 03:00:00",10.57,55.52,10.81,6.16
"2022-08-12 04:00:00",9.74,51.31,9.52,5.64
"2022-08-12 05:00:00",12.66,44.32,8.56,5.31
"2022-08-12 06:00:00",28.68,28.02,10.28,5.88
"2022-08-12 07:00:00",47.11,8.78,12.05,6.16
"2022-08-12 08:00:00",46.49,8.9,13.38,6.09
"2022-08-12 09:00:00",39.48,12.92,13.42,5.95
"2022-08-12 10:00:00",41.62,13.09,18.16,6.44
"2022-08-12 11:00:00",33.72,28.61,15.61,5.67
"2022-08-12 12:00:00",20.06,46.34,10.93,4.27
"2022-08-12 13:00:00",41.07,30.41,14.57,5.95
"2022-08-12 14:00:00",58.69,19.78,16.27,6.93
"2022-08-12 15:00:00",45.99,32.66,14.81,6.25
"2022-08-12 16:00:00",42.8,44.07,15.68,6.84
"2022-08-12 17:00:00",42.15,48.67,17.21,7.31
"2022-08-12 18:00:00",51.48,45.97,19.59,8.44
"2022-08-12 19:00:00",54.69,45.07,20.42,8.38
"2022-08-12 20:00:00",56.5,44.03,18.6,8.23
"2022-08-12 21:00:00",31.35,61.83,14.41,6.77
"2022-08-12 22:00:00",30.74,54.06,11.32,5.28
"2022-08-12 23:00:00",26.25,54.49,10.6,5.37
"2022-08-13 00:00:00",31.82,47.04,12.18,5.45
"2022-08-13 01:00:00",25.36,50.78,9.69,4.89
"2022-08-13 02:00:00",24.27,50.45,8.56,4.73
"2022-08-13 03:00:00",15.65,67.86,9.56,4.97
"2022-08-13 04:00:00",16.48,59.21,8.81,4.83
"2022-08-13 05:00:00",28.43,42.08,8.5,4.73
"2022-08-13 06:00:00",29.62,35.96,10.2,5.34
"2022-08-13 07:00:00",28.01,37.92,11.47,5.46
"2022-08-13 08:00:00",41.84,28.9,13.18,6.17
"2022-08-13 09:00:00",29.75,40.31,14.64,7
"2022-08-13 10:00:00",20.04,54.49,15.73,7.08
"2022-08-13 11:00:00",22.78,61.84,23.02,8.68
"2022-08-13 12:00:00",20.97,68.92,22.11,8.69
"2022-08-13 13:00:00",20.85,75.54,21.43,8.77
"2022-08-13 14:00:00",18.36,85.97,19.4,8.73
"2022-08-13 15:00:00",18.55,89.73,20.01,9.62
"2022-08-13 16:00:00",15.27,95.67,22.87,10.32
"2022-08-13 17:00:00",24.64,88.37,21.44,10.66
"2022-08-13 18:00:00",22.9,94.32,21.39,10.56
"2022-08-13 19:00:00",26.82,91.53,21.54,9.91
"2022-08-13 20:00:00",33.07,83.52,21.1,9.71
"2022-08-13 21:00:00",34.25,76.1,20.59,9.58
"2022-08-13 22:00:00",37.49,65.93,19.67,10.01
"2022-08-13 23:00:00",45.26,57.84,21.8,10.7
"2022-08-14 00:00:00",22.77,78.26,19.01,9.69
"2022-08-14 01:00:00",23.76,77.8,17.05,9.95
"2022-08-14 02:00:00",28.89,74.04,17.25,10.48
"2022-08-14 03:00:00",27.41,68.09,17.48,10
"2022-08-14 04:00:00",30.01,62.27,15.04,9.55
"2022-08-14 05:00:00",24.01,65.79,17.34,11.06
"2022-08-14 06:00:00",23.51,59.85,18.13,11.93
"2022-08-14 07:00:00",27.53,54.44,18.62,11.58
"2022-08-14 08:00:00",23.49,58.79,17.99,10.64
"2022-08-14 09:00:00",20.8,62.39,19.57,9.37
"2022-08-14 10:00:00",24.87,56.97,20.02,9.74
"2022-08-14 11:00:00",23.12,63.48,26.69,11.23
"2022-08-14 12:00:00",58.61,42.04,32.95,12.81
"2022-08-14 13:00:00",44.7,58.6,48.38,14.54
"2022-08-14 14:00:00",37.51,64.56,45.31,13.92
"2022-08-14 15:00:00",24.71,79.85,27.86,12.15
"2022-08-14 16:00:00",23.89,91.98,27.53,13.36
"2022-08-14 17:00:00",27.2,92.96,32,14.38
"2022-08-14 18:00:00",47.42,78.84,29.52,15.24
"2022-08-14 19:00:00",57.11,79.01,32.89,17.26
"2022-08-14 20:00:00",54.43,64.12,29.59,14.61
"2022-08-14 21:00:00",25.39,75.73,25.97,10.25
"2022-08-14 22:00:00",21.84,65.96,25.76,9.96
"2022-08-14 23:00:00",43.96,41.39,25.14,10.11
"2022-08-15 00:00:00",34.5,50.42,26.47,11.07
"2022-08-15 01:00:00",23.83,57.75,18.51,9.94
"2022-08-15 02:00:00",17.86,55.92,21,11.98
"2022-08-15 03:00:00",16.73,54.83,13.58,10.06
"2022-08-15 04:00:00",16.1,55.41,14.46,10.32
"2022-08-15 05:00:00",21.45,47.02,14.5,10.99
"2022-08-15 06:00:00",39.29,30.65,13.92,11.26
"2022-08-15 07:00:00",59.09,14.37,15.34,12.25
"2022-08-15 08:00:00",71.5,1.11,17.28,13.07
"2022-08-15 09:00:00",71.74,9.64,14.64,9.88
"2022-08-15 10:00:00",81.52,7.33,16.92,11.3
"2022-08-15 11:00:00",74.34,31.3,19.16,10.54
"2022-08-15 12:00:00",48.62,71.53,17.73,7.57
"2022-08-15 13:00:00",63.52,58.36,18.3,8.42
"2022-08-15 14:00:00",59.1,54.13,16.75,10.32
"2022-08-15 15:00:00",40.89,57.74,13.52,10.47
"2022-08-15 16:00:00",67.62,32.13,19.12,12.33
"2022-08-15 17:00:00",57.19,48.47,25.77,14.7
"2022-08-15 18:00:00",54.78,36.49,20.61,13.81
"2022-08-15 19:00:00",61.01,29.64,15.53,12.86
"2022-08-15 20:00:00",46.7,42.09,13.27,11.32
"2022-08-15 21:00:00",41.12,46.56,10.15,8.42
"2022-08-15 22:00:00",31.52,32.24,11.56,8.29
"2022-08-15 23:00:00",31.1,17.28,11.39,7.62
"2022-08-16 00:00:00",25.22,17.85,12.32,7.34
"2022-08-16 01:00:00",14.25,21.19,11.55,5.62
"2022-08-16 02:00:00",11.82,24.09,7.66,4.55
"2022-08-16 03:00:00",9.14,26.22,6.6,3.96
"2022-08-16 04:00:00",7.28,34.38,6.95,4.01
"2022-08-16 05:00:00",8.9,34.69,7.78,3.73
"2022-08-16 06:00:00",12.39,31.05,7.73,3.49
"2022-08-16 07:00:00",26.65,21.89,9.37,4.06
"2022-08-16 08:00:00",37.26,13.9,14.59,5
"2022-08-16 09:00:00",37.17,13.83,20,5.6
"2022-08-16 10:00:00",33.29,16.91,17.63,5.55
"2022-08-16 11:00:00",28.05,25.09,15.79,5.22
"2022-08-16 12:00:00",23.35,28.41,18.76,5.34
"2022-08-16 13:00:00",26.29,28.09,15.88,5.3
"2022-08-16 14:00:00",34.41,23.78,20.32,6.2
"2022-08-16 15:00:00",35.18,25.4,19.97,6.13
"2022-08-16 16:00:00",37.45,25.66,21.09,6.16
"2022-08-16 17:00:00",40.53,24.36,24.27,6.78
"2022-08-16 18:00:00",50.42,21.47,15.15,5.16
"2022-08-16 19:00:00",31.58,34.25,16.24,5.37
"2022-08-16 20:00:00",22.82,40.66,14.1,6.44
"2022-08-16 21:00:00",27.29,35.15,10.89,5.27
"2022-08-16 22:00:00",20.49,35.68,12.01,5.61
"2022-08-16 23:00:00",18.68,35.54,12.13,5.03
"2022-08-17 00:00:00",16.28,33.56,10.11,4.76
"2022-08-17 01:00:00",11.09,36.4,9.85,5.11
"2022-08-17 02:00:00",15.8,26.68,9.32,4.96
"2022-08-17 03:00:00",12.57,29.41,9.33,5.18
"2022-08-17 04:00:00",11.69,27.25,10.26,5.29
"2022-08-17 05:00:00",12.96,25.54,9.93,5.1
"2022-08-17 06:00:00",26.03,14.47,9.79,5.24
"2022-08-17 07:00:00",32.71,8.12,12.3,5.79
"2022-08-17 08:00:00",41.94,2.17,15.46,6.54
"2022-08-17 09:00:00",51.58,-1.04,22.94,8.05
"2022-08-17 10:00:00",56.11,-1.22,31.15,10.02
"2022-08-17 10:01:00",,
"2022-08-17 11:00:00",,,26.23,9.6
"2022-08-17 11:01:00",,
"2022-08-17 12:00:00",,,15.22,8.42
"2022-08-17 13:00:00",,,13.46,7.59
"2022-08-17 14:00:00",,17.84,11.36,6.3
"2022-08-17 15:00:00",,16.96,14.71,6.8
"2022-08-17 16:00:00",,21.46,10.13,4.67
"2022-08-17 17:00:00",,20.88,10.46,4.42
"2022-08-17 18:00:00",,13.31,14.18,6.88
"2022-08-17 19:00:00",,10.74,16.49,7.92
"2022-08-17 20:00:00",,18.7,13.78,6.67
"2022-08-17 21:00:00",,12.04,13.56,6.46
"2022-08-17 22:00:00",,9.23,14.41,6.93
"2022-08-17 23:00:00",,3.77,13.86,7.22
"2022-08-18 00:00:00",,9.52,17.25,7.68
"2022-08-18 01:00:00",,28.77,10.43,4.8
"2022-08-18 02:00:00",,21.99,9.22,4.97
"2022-08-18 03:00:00",,37.09,7.95,4.71
"2022-08-18 04:00:00",,46.32,7,4.17
"2022-08-18 05:00:00",,45.83,7.76,4.28
"2022-08-18 06:00:00",,38.59,7.32,4.01
"2022-08-18 07:00:00",,29.99,7.55,3.79
"2022-08-18 08:00:00",,22.96,8.93,3.13
"2022-08-18 08:01:00",,
"2022-08-18 09:00:00",,,10.21,2.4
"2022-08-18 09:01:00",,
"2022-08-18 10:00:00",30.83,22.55,11.19,2.44
"2022-08-18 11:00:00",37.15,17.28,10.06,2.37
"2022-08-18 12:00:00",29.43,19.07,11.27,2.92
"2022-08-18 13:00:00",29.6,20.47,11.66,2.84
"2022-08-18 14:00:00",28.16,18.85,10.27,2.94
"2022-08-18 15:00:00",29.75,18.16,12.68,2.9
"2022-08-18 16:00:00",20.31,17.51,9.6,2.83
"2022-08-18 17:00:00",30.12,15.4,15.4,3.88
"2022-08-18 18:00:00",42.03,13.69,13.36,3.95
"2022-08-18 19:00:00",40.26,24.85,14.17,4.48
"2022-08-18 20:00:00",30.01,30.01,15.84,6.48
"2022-08-18 21:00:00",32.61,28.01,18.8,8.44
"2022-08-18 22:00:00",31.12,30.72,17.47,9.3
"2022-08-18 23:00:00",22.59,34,18.6,9.39
"2022-08-19 00:00:00",20.87,34.49,24.06,9.92
"2022-08-19 01:00:00",10.59,42.62,19.1,8.96
"2022-08-19 02:00:00",7.91,42.26,17.39,8.15
"2022-08-19 03:00:00",7.26,40.31,17.61,8.74
"2022-08-19 04:00:00",6.2,40.28,17.37,8.71
"2022-08-19 05:00:00",5.01,38.91,13,6.9
"2022-08-19 06:00:00",7.82,36.29,11.94,5.43
"2022-08-19 07:00:00",22.75,27.41,13.03,5.15
"2022-08-19 08:00:00",30.15,19.69,13.45,4.99
"2022-08-19 09:00:00",31.33,20.15,16.66,5.07
"2022-08-19 10:00:00",27.93,23.24,19.39,5.1
"2022-08-19 11:00:00",20.39,28.21,17,4.7
"2022-08-19 12:00:00",30.84,25.89,17.87,5.12
"2022-08-19 13:00:00",31.89,28.78,20.49,6.19
"2022-08-19 14:00:00",30.01,31.08,19.9,6.96
"2022-08-19 15:00:00",40.46,26.78,22.1,7.56
"2022-08-19 16:00:00",36.71,28.59,19.51,6.32
"2022-08-19 17:00:00",39.42,22.91,13.25,5.08
"2022-08-19 18:00:00",37.9,22.47,10.54,4.99
"2022-08-19 19:00:00",38.59,22.58,10.05,4.85
"2022-08-19 20:00:00",37.08,22.56,11.01,5.28
"2022-08-19 21:00:00",30.1,24.2,9.49,4.22
"2022-08-19 22:00:00",26.79,20.26,8.08,4.48
"2022-08-19 23:00:00",23.29,19.98,6.87,3.94
"2022-08-20 00:00:00",21.63,24.42,6.36,3.34
"2022-08-20 01:00:00",11.4,32,5.17,2.95
"2022-08-20 02:00:00",8.2,33.79,6.58,4.12
"2022-08-20 03:00:00",5.2,37.32,7.18,4.11
"2022-08-20 04:00:00",4.28,37.05,5.72,3.52
"2022-08-20 05:00:00",3.71,33.84,6.64,4.2
"2022-08-20 06:00:00",4.88,33.94,8.76,5.1
"2022-08-20 07:00:00",7.74,31.46,9.69,5.73
"2022-08-20 08:00:00",11.57,30.5,11.79,6.52
"2022-08-20 09:00:00",14.21,26.02,14.48,7.42
"2022-08-20 10:00:00",15.52,27.71,21.28,8.41
"2022-08-20 11:00:00",12.89,29.43,19.86,8.37
"2022-08-20 12:00:00",13.56,33.47,27.12,8.98
"2022-08-20 13:00:00",19.54,32.58,25.47,9.19
"2022-08-20 14:00:00",17.54,39.05,18.17,7.5
"2022-08-20 15:00:00",23.48,38.93,16.85,7.07
"2022-08-20 16:00:00",18.66,39.88,16.6,7.46
"2022-08-20 17:00:00",20.66,39.55,16.62,7.28
"2022-08-20 18:00:00",24.37,37.59,13.23,7.21
"2022-08-20 19:00:00",25.02,29.88,14.74,7.15
"2022-08-20 20:00:00",34.57,26.33,10.46,6
"2022-08-20 21:00:00",28.77,25.4,10.21,6.19
"2022-08-20 22:00:00",26,24.01,10.22,5.93
"2022-08-20 23:00:00",21.95,28.55,10.22,6.37
"2022-08-21 00:00:00",24.2,25.45,10.33,5.45
"2022-08-21 01:00:00",23.14,24.35,11.47,6.02
"2022-08-21 02:00:00",20.32,27.91,12.51,6.21
"2022-08-21 03:00:00",14.83,33.22,13.4,6.44
"2022-08-21 04:00:00",17.04,31.93,14.11,6.91
"2022-08-21 05:00:00",16.58,29.53,13.65,6.59
"2022-08-21 06:00:00",15.99,28.33,12.99,6.18
"2022-08-21 07:00:00",20.66,27.87,13.08,6.22
"2022-08-21 08:00:00",28.39,24.47,14.25,6.46
"2022-08-21 09:00:00",31.07,24.18,14.32,6.53
"2022-08-21 10:00:00",28.79,29.57,15.04,5.91
"2022-08-21 11:00:00",26.42,39.13,18.28,5.23
"2022-08-21 12:00:00",23.38,39.5,11.18,3.78
"2022-08-21 13:00:00",36.56,42.66,9.83,3.54
"2022-08-21 14:00:00",29.61,41.33,8.62,3.59
"2022-08-21 15:00:00",25.62,52.4,10.06,3.92
"2022-08-21 16:00:00",20.35,54.96,8.66,3.6
"2022-08-21 17:00:00",25.86,46.89,8.4,3.47
"2022-08-21 18:00:00",24.24,47.48,7.95,3.13
"2022-08-21 19:00:00",25.49,46.43,10.24,4.4
"2022-08-21 20:00:00",29.36,40.78,11.27,4.9
"2022-08-21 21:00:00",23.71,42.85,10.89,5.1
"2022-08-21 22:00:00",20.23,40.18,11.06,5.14
"2022-08-21 23:00:00",18.72,42.01,10.81,5.34
"2022-08-22 00:00:00",31.96,25.17,8.31,4.14
"2022-08-22 01:00:00",15.81,33.69,5.59,3.05
"2022-08-22 02:00:00",7.93,37.52,3.46,2.19
"2022-08-22 03:00:00",5.22,41,1.95,1.09
"2022-08-22 04:00:00",5.43,36.49,1.83,0.95
"2022-08-22 05:00:00",10.31,29.35,1.02,0.66
"2022-08-22 06:00:00",24.8,12.6,1.38,0.77
"2022-08-22 07:00:00",37.83,4.9,3.23,1.95
"2022-08-22 08:00:00",48.71,0.19,5.38,2.59
"2022-08-22 09:00:00",50.43,1.76,12.95,4.19
"2022-08-22 10:00:00",48.09,10.65,15.71,3.79
"2022-08-22 11:00:00",34.28,21.56,8.4,2.24
"2022-08-22 12:00:00",32.25,16.21,11.98,3.13
"2022-08-22 13:00:00",37.15,12.95,13.32,3.75
"2022-08-22 14:00:00",32.64,24.33,9.61,3.7
"2022-08-22 15:00:00",34.86,22.29,11.3,4.43
"2022-08-22 16:00:00",33.72,25.27,10.63,4.6
"2022-08-22 17:00:00",43.98,17.53,11.65,4.79
"2022-08-22 18:00:00",48.42,15.88,15.07,5.15
"2022-08-22 19:00:00",46.55,16.67,13.27,5.23
"2022-08-22 20:00:00",26.86,31.02,11.71,5.05
"2022-08-22 21:00:00",29.31,26.99,8.47,4.04
"2022-08-22 22:00:00",29.77,21.65,9.19,4.53
"2022-08-22 23:00:00",36.11,11.22,9.48,4.79
"2022-08-23 00:00:00",44.32,3.39,15.55,5.77
"2022-08-23 01:00:00",28.78,10.75,9.37,4.62
"2022-08-23 02:00:00",13.89,23.07,6.2,3.86
"2022-08-23 03:00:00",21.65,20.89,7,4.04
"2022-08-23 04:00:00",9.22,32.46,8.7,5.13
"2022-08-23 05:00:00",6.1,31.69,8.49,5.68
"2022-08-23 06:00:00",12.45,25.23,8.58,5.5
"2022-08-23 07:00:00",20.96,20.38,8.81,5.03
"2022-08-23 08:00:00",34.33,10.67,10.16,4.48
"2022-08-23 09:00:00",42.84,8.5,13.95,4.63
"2022-08-23 10:00:00",41.23,9.35,14.28,4.42
"2022-08-23 11:00:00",38.61,15.32,12.25,3.77
"2022-08-23 12:00:00",47.03,16.85,13.77,3.66
"2022-08-23 13:00:00",41.37,17.61,11.98,3.47
"2022-08-23 14:00:00",43.24,21.71,12.29,3.42
"2022-08-23 15:00:00",34.95,27.89,12.65,3.86
"2022-08-23 16:00:00",52.92,21.07,16.29,5.29
"2022-08-23 17:00:00",57.67,20.58,15.49,4.49
"2022-08-23 18:00:00",56.85,18.65,13.06,3.82
"2022-08-23 19:00:00",53.25,24,16.59,4.51
"2022-08-23 20:00:00",34.15,35.62,9.18,3.25
"2022-08-23 21:00:00",31.6,34.3,10.19,3.83
"2022-08-23 22:00:00",34.91,26.88,9.66,3.69
"2022-08-23 23:00:00",34.49,23.94,8.49,3.75
"2022-08-24 00:00:00",34.98,15.32,9.35,4.01
"2022-08-24 01:00:00",12.3,32.55,4.83,2.7
"2022-08-24 02:00:00",10.48,27.61,4.46,2.64
"2022-08-24 03:00:00",12.87,26.16,2.71,1.74
"2022-08-24 04:00:00",5.44,38.02,2.97,1.48
"2022-08-24 05:00:00",9.98,34.1,2.52,1.47
"2022-08-24 06:00:00",20.09,29.73,3.46,1.88
"2022-08-24 07:00:00",31.92,19.61,6,2.6
"2022-08-24 08:00:00",49.42,6.11,10.72,3.93
"2022-08-24 09:00:00",49.64,11.55,16.54,4.58
"2022-08-24 10:00:00",45.56,15.62,15.77,4.58
"2022-08-24 11:00:00",42.68,19.43,12.03,4.11
"2022-08-24 12:00:00",40.75,23.9,13.4,4.3
"2022-08-24 13:00:00",43.53,20.3,12.2,4.33
"2022-08-24 14:00:00",43.34,23.46,11.76,4.54
"2022-08-24 15:00:00",30.9,33.1,12.42,4.11
"2022-08-24 16:00:00",37.25,26.93,25.73,5.32
"2022-08-24 17:00:00",44.35,25.81,15.23,3.87
"2022-08-24 18:00:00",50.67,19.65,22.44,4.95
"2022-08-24 19:00:00",59.58,15.58,50.48,8.74
"2022-08-24 20:00:00",43.72,21.3,43.06,8.12
"2022-08-24 21:00:00",38.24,19.4,96.05,14.8
"2022-08-24 22:00:00",54.01,9.5,73.86,13.78
"2022-08-24 23:00:00",42.85,7.07,25.72,8.48
"2022-08-25 00:00:00",35.16,12.31,94.82,16.8
"2022-08-25 01:00:00",18.95,22.18,45.22,10.55
"2022-08-25 02:00:00",16.29,24.78,43.52,9.88
"2022-08-25 03:00:00",10.71,26.89,22.86,8.98
"2022-08-25 04:00:00",10.07,28.63,31.56,8.73
"2022-08-25 05:00:00",8.87,27.94,56.38,11.68
"2022-08-25 06:00:00",18.13,22.96,58.17,11.6
"2022-08-25 07:00:00",33.33,13.32,52.51,11.21
"2022-08-25 08:00:00",53.7,4.73,40.84,9.33
"2022-08-25 09:00:00",49.12,8.61,37.11,8.41
"2022-08-25 10:00:00",42.37,14.01,30.99,8.28
"2022-08-25 11:00:00",39.17,13.53,29.34,8.93
"2022-08-25 12:00:00",36.29,20.77,26.05,8
"2022-08-25 13:00:00",37.18,26.27,20.13,6.1
"2022-08-25 14:00:00",46.61,21.42,24.69,7.32
"2022-08-25 15:00:00",42.39,24.09,21.74,6.7
"2022-08-25 16:00:00",41.71,24.64,22.23,6.12
"2022-08-25 17:00:00",56.26,15.69,16.77,5.44
"2022-08-25 18:00:00",54.61,19.72,22.57,6.94
"2022-08-25 19:00:00",66.28,14.52,18.14,7.76
"2022-08-25 20:00:00",51.33,18.26,19.52,7.52
"2022-08-25 21:00:00",33.63,29.9,16.19,7.39
"2022-08-25 22:00:00",23.08,32.7,15.9,7.46
"2022-08-25 23:00:00",17.12,36.13,14.18,6.27
"2022-08-26 00:00:00",29.07,25.04,17.38,6.27
"2022-08-26 01:00:00",14.27,33.55,12.25,5.53
"2022-08-26 02:00:00",8.46,38.85,8.46,3.77
"2022-08-26 03:00:00",7.42,38.7,6.73,2.97
"2022-08-26 04:00:00",8.08,36.37,6.37,2.52
"2022-08-26 05:00:00",7.21,35.33,4.64,2.2
"2022-08-26 06:00:00",16.24,26.45,4.58,1.58
"2022-08-26 07:00:00",20.22,18.4,7.11,1.71
"2022-08-26 08:00:00",36.01,8.6,9.38,2.29
"2022-08-26 09:00:00",35.72,9.45,12.23,2.95
